_time,_raw
"
2021-09-15T15:14:01.386+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:31 +0800] 'GET work.pscsoft.com/api/user/getuserinfo'0.040 200 472 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:14:01.385+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:31 +0800] 'GET work.pscsoft.com/api/common/es/status'0.018 200 75 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:14:01.384+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:25 +0800] 'GET work.pscsoft.com/api/icon/image/favicon.ico'0.031 200 16958 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:14:01.380+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:31 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.020 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:14:01.378+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:31 +0800] 'POST work.pscsoft.com/api/msgbox/count'0.050 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:14:01.377+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:31 +0800] 'GET work.pscsoft.com/api/software'0.036 200 273 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:52.284+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:14 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.014 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:47.329+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:14 +0800] 'POST work.pscsoft.com/api/icon/userlist'0.014 200 554 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:47.329+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:12 +0800] 'GET work.pscsoft.com/api/data/savedays/list'0.036 200 157 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:35.832+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:01 +0800] 'POST work.pscsoft.com/api/setting/importuserlog/pagelist'0.994 200 428 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22pageNo\\x22:1,\\x22pageSize\\x22:10,\\x22keyword\\x22:\\x22\\x22}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:30.883+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:00 +0800] 'GET work.pscsoft.com/api/setting/notifications?id=1'0.400 200 259 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:29.885+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:00 +0800] 'GET work.pscsoft.com/api/smssp/list'0.123 200 390 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:29.885+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:00 +0800] 'GET work.pscsoft.com/api/setting/notifications?id=3'0.469 200 191 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:29.884+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:57 +0800] 'GET work.pscsoft.com/api/sysAdmin/image/loginimage/1544782634131.jpg'0.062 200 456961 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:29.884+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:00 +0800] 'GET work.pscsoft.com/api/setting/notifications?id=2'0.443 200 191 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:29.884+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:00 +0800] 'GET work.pscsoft.com/api/setting/notifications?id=5'0.423 200 178 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:29.884+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:16:00 +0800] 'GET work.pscsoft.com/api/setting/notifications?id=4'0.440 200 213 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:26.843+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:57 +0800] 'GET work.pscsoft.com/api/sysAdmin/image/loginimage'0.048 200 92 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:26.842+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:56 +0800] 'GET work.pscsoft.com/dist/223.751d194f01dc52c94543.chunk.js'0.000 200 5070 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:26.842+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:55 +0800] 'POST work.pscsoft.com/api/funcstatus?type=mfa'0.035 200 105 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:26.842+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:56 +0800] 'POST work.pscsoft.com/api/ssoapp/list?pageNo=1'0.188 200 156 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:25.819+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:54 +0800] 'POST work.pscsoft.com/api/funcstatus?type=sso_reg'0.092 200 109 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:25.819+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:55 +0800] 'GET work.pscsoft.com/dist/220.751d194f01dc52c94543.chunk.js'0.000 200 2919 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:24.802+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:51 +0800] 'POST work.pscsoft.com/api/sysAdmin/getAuthType'0.016 200 341 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:21.871+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543909997979.jpg'0.084 200 9551 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:18.807+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543588545009.jpg'0.068 200 7541 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:18.804+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1552375528010.jpg'0.158 200 8863 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:18.802+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543910344796.jpg'0.037 200 9680 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:18.801+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543827900733.jpg'0.019 200 6216 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:18.801+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543909609014.jpg'0.045 200 8751 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:18.801+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/images/'0.037 200 303 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:17.808+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543909908576.jpg'0.079 200 6883 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:17.808+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543910175406.jpg'0.134 200 15229 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:17.804+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543909521240.jpg'0.074 200 8048 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:17.804+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1576135835994.jpg'0.065 200 14996 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:17.803+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:48 +0800] 'GET work.pscsoft.com/api/desktop/image/1543910113926.jpg'0.069 200 12607 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:17.802+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:47 +0800] 'GET work.pscsoft.com/api/user/getuserinfo'0.047 200 472 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:16.794+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:43 +0800] 'POST work.pscsoft.com/api/log/login/list'0.057 200 446 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22pageNo\\x22:1,\\x22pageSize\\x22:10,\\x22keyword\\x22:\\x22\\x22,\\x22fromCtime\\x22:1615792566000,\\x22toCtime\\x22:1631690166000,\\x22all\\x22:\\x22\\x22}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:16.794+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:47 +0800] 'POST work.pscsoft.com/api/funcstatus?type=watermark'0.024 200 109 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:05.478+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:31 +0800] 'GET work.pscsoft.com/api/sysAdmin/getlogo'0.019 200 92 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:00.465+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:30 +0800] 'GET work.pscsoft.com/api/desktop/side/'0.251 200 426 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:13:00.465+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:30 +0800] 'GET work.pscsoft.com/api/sysAdmin/side'0.278 200 1443 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:59.474+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/desktop/side/'0.163 200 426 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:59.471+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:30 +0800] 'GET work.pscsoft.com/api/software'0.084 200 273 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:59.467+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/software'0.026 200 273 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:59.466+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:30 +0800] 'GET work.pscsoft.com/api/pageright/authlist'0.808 200 1673 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:59.466+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.017 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:59.466+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:30 +0800] 'GET work.pscsoft.com/api/pageright/router'0.040 200 4888 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.555+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:26 +0800] 'GET work.pscsoft.com/api/desktop/image/1543910113926.jpg'0.194 200 12607 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.554+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/workorder/count/3'0.041 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.554+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/sysAdmin/getlogo'0.029 200 92 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.550+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:26 +0800] 'GET work.pscsoft.com/api/desktop/image/1543909908576.jpg'0.092 200 6883 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.550+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/desktop/user/pref'0.024 200 179 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.549+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:26 +0800] 'POST work.pscsoft.com/api/icon/userlist'0.015 200 554 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.547+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/alerthistory/count?status=0'0.019 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.547+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'POST work.pscsoft.com/api/icon/userlist'0.018 200 554 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.544+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:26 +0800] 'GET work.pscsoft.com/api/desktop/image/1543909997979.jpg'0.108 200 9551 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.544+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:28 +0800] 'GET work.pscsoft.com/'0.000 304 0 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.543+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:26 +0800] 'GET work.pscsoft.com/api/desktop/image/1576135835994.jpg'0.212 200 14996 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.543+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:26 +0800] 'GET work.pscsoft.com/api/desktop/userpref/shortcuts/'0.018 200 458 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.543+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/desktop/user/image/'0.117 200 106 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.542+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:23 +0800] 'POST work.pscsoft.com/api/resource/user/list'0.010 200 133 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22type\\x22:1,\\x22searchParam\\x22:\\x22\\x22,\\x22pageNo\\x22:1,\\x22pageSize\\x22:10}'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.540+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:26 +0800] 'GET work.pscsoft.com/api/desktop/image/1543909609014.jpg'0.209 200 8751 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.538+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:29 +0800] 'GET work.pscsoft.com/api/sysAdmin/image/1557803130619.png'0.025 200 10090 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T15:12:58.538+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:15:15:28 +0800] 'GET work.pscsoft.com/api/common/ssourl'0.012 200 104 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
